ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,prize1,prize2,prize3,prize4,prize5,prize6,prize7,prize8,prize9,prize10,prize11,prize12,ic,Q3,Q5,Q7,Q9,Q11,Q13,Q15,Q17,Q35,Q37,Q40,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q42,nv_nz_61_15,nv_nz_61_20,nv_nz_61_25,nv_nz_61_30,nv_nz_61_35,nv_nz_61_45,nv_nz_61_50,nv_nz_61_55,nv_nz_61_60,nv_nz_61sp,nv_nz_84_20,nv_nz_84_30,nv_nz_84_40,nv_nz_84_50,nv_nz_84_60,nv_nz_84_65,nv_nz_84_70,nv_nz_84_75,nv_nz_84_80,nv_nz_84sp,nv_nz_107_35,nv_nz_107_45,nv_nz_107_60,nv_nz_107_75,nv_nz_107_85,nv_nz_107_90,nv_nz_107_95,nv_nz_107_100,nv_nz_107_105,nv_nz_107s,nv_z_61_15,nv_z_61_20,nv_z_61_25,nv_z_61_30,nv_z_61_35,nv_z_61_45,nv_z_61_50,nv_z_61_55,nv_z_61_60,nv_z_61s,nv_z_84_20,nv_z_84_30,nv_z_84_40,nv_z_84_50,nv_z_84_60,nv_z_84_65,nv_z_84_70,nv_z_84_75,nv_z_84_80,nv_z_84,nv_z_107_35,nv_z_107_45,nv_z_107_60,nv_z_107_75,nv_z_107_85,nv_z_107_90,nv_z_107_95,nv_z_107_100,nv_z_107_105,nv_z_107s,v_nz_61_15,v_nz_61_20,v_nz_61_25,v_nz_61_30,v_nz_61_35,v_nz_61_45,v_nz_61_50,v_nz_61_55,v_nz_61_60,v_nz_61s,v_nz_84_20,v_nz_84_30,v_nz_84_40,v_nz_84_50,v_nz_84_60,v_nz_84_65,v_nz_84_70,v_nz_84_75,v_nz_84_80,v_nz_84s,v_nz_107_35,v_nz_107_45,v_nz_107_60,v_nz_107_75,v_nz_107_85,v_nz_107_90,v_nz_107_95,v_nz_107_100,v_nz_107_105,v_nz_107,v_z_61_15,v_z_61_20,v_z_61_25,v_z_61_30,v_z_61_35,v_z_61_45,v_z_61_50,v_z_61_55,v_z_61_60,v_z_61s,v_z_84_20,v_z_84_30,v_z_84_40,v_z_84_50,v_z_84_60,v_z_84_65,v_z_84_70,v_z_84_75,v_z_84_80,v_z_84s,v_z_107_35,v_z_107_45,v_z_107_60,v_z_107_75,v_z_107_85,v_z_107_90,v_z_107_95,v_z_107_100,v_z_107_105,v_z_107,Q55,rs_1_1,rs_2_1,rs_3_1,rb_1_1,rb_2_1,rb_3_1,sorbet,decide,conf,what_conf,reader,age,gender,edu,race_1,race_2,race_3,race_4,race_5,race_6,race_7,comments,thanks,LocationLatitude,LocationLongitude,LocationAccuracy
R_s7hiIl10WuYzD5n,Default Response Set,Anonymous,,,128.6.37.8,0,10/26/2015 12:13,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,61 dollars in 8 days,88 dollars in 11 days,102 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,19,19,19,,,,1,stop loss method used in trading stocks,1,"the layout, thought that i would be getting the 'money' every since option. like i choose $30 and then the next option i would be able to get $40 and so on. but managed to figure it out towards the end.",READER,3,1,3,,,1,,,,,N/A,1,40.55160522,-74.46369934,-1
R_2dPTr5Loh1w1QUK,Default Response Set,Anonymous,,,128.6.37.59,0,10/26/2015 12:14,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,56 dollars in 8 days,87 dollars in 11 days,105 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,47,52,60,,,,1,Based on the chance I may get the higher amount of money,2,,READER,3,2,4,,,,1,,,,,1,40.55160522,-74.46369934,-1
R_31sH0xnJTP2KYQa,Default Response Set,Anonymous,,,128.6.37.186,0,10/26/2015 12:15,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,,0 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,65 dollars in 8 days,83 dollars in 11 days,106 dollars in 28 days,0 dollars in 8 days,89 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,,,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,,2,,,,,1,,,,,,,,,1,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,1,1,1,,,,27,38,,1,i made mostly safe chioces rather than take the risk,1,choosing the amout and spining wheel,READER,6,1,4,,1,,,,,,just interesting,1,40.55160522,-74.46369934,-1
R_27B7BdNnXvCbiHV,Default Response Set,Anonymous,,,128.6.37.128,0,10/26/2015 12:14,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,65 dollars in 8 days,84 dollars in 11 days,105 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,67,76,69,1,I chose to spin the wheel if it meant I had a higher chance of winning more money and settled for the x amount that day if it was around the same amount offered thru the wheel.,1,I was a little confused as to why I still had to spin the wheel even after I selected to receive my winning that day in some cases. I also don't understand what this study is trying to measure. ,READER,3,2,3,,,1,,,,,,1,40.55160522,-74.46369934,-1
R_DH5uuqHtfIrZSwN,Default Response Set,Anonymous,,,128.6.37.230,0,10/26/2015 12:14,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,,0 dollars in 8 days,,,62 dollars in 8 days,82 dollars in 11 days,109 dollars in 28 days,,,106 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,,,,53,55,55,1,The amount of money in the wheel,1,The wheel,READER,2,2,2,,,,1,,,,,1,40.55160522,-74.46369934,-1
R_XhvEqy1V4REP4el,Default Response Set,Anonymous,,,128.6.37.44,0,10/26/2015 12:15,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,,0 dollars in 11 days,107 dollars in 28 days,62 dollars in 8 days,88 dollars in 11 days,,0 dollars in 8 days,,106 dollars in 28 days,,1,1,2,,1,2,,1,1,1,1,,,,1,,,,,,1,,,,,,,,,,1,,,,,,1,,,,1,,,,,,,,,1,1,,,,,1,,,,,1,,,,,,1,1,1,,1,,,,1,,,,,,1,,,,1,,,,,,1,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,1,,1,1,,,,47,52,55,1,"I couldnt understand concept of survey, I had glitches in my survey which made it hard to follow",1,The whoel survey,20,3,2,4,,1,,,,,,,1,40.55160522,-74.46369934,-1
R_8cOKVlO6lH9zxTT,Default Response Set,Anonymous,,,128.6.37.74,0,10/26/2015 12:21,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,64 dollars in 8 days,83 dollars in 11 days,105 dollars in 28 days,60 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,,1,,,,,,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,70,56,45,1,Paid attention to the amounts on the wheel,1,Sometimes it would say dollars when the wheel only had cents. ,Reader,2,2,3,,1,1,,,,,,1,40.55160522,-74.46369934,-1
R_CgBBRXBpuJ0aqwp,Default Response Set,Anonymous,,,128.6.37.189,0,10/26/2015 12:20,10/26/2015 12:33,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,64 dollars in 8 days,84 dollars in 11 days,109 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,54,54,51,,,,1,Chance,1,I didn't understand the point of it,Reader,2,2,2,1,,,,,,,,1,40.55160522,-74.46369934,-1
R_1k0sy4BN4mdreh3,Default Response Set,Anonymous,,,128.6.36.223,0,10/26/2015 12:14,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,60 dollars in 8 days,82 dollars in 11 days,106 dollars in 28 days,65 dollars in 8 days,82 dollars in 11 days,106 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,63,,,1,Compared with the money more than the days,2,,10,2,2,3,1,,,,,,,No,1,40.48350525,-74.44319916,-1
R_2ysbUGL493HFHDL,Default Response Set,Anonymous,,,128.6.37.177,0,10/26/2015 12:14,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,56 dollars in 8 days,84 dollars in 11 days,110 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,112 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,,,,80,67,56,1,the probability of winning and the amount of money ,1,About the unlikeness of the two times.,READER,6,2,4,,,,1,,,,nil,1,40.55160522,-74.46369934,-1
R_3Ppi55nRqFeatcZ,Default Response Set,Anonymous,,,128.6.37.75,0,10/26/2015 12:15,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,64 dollars in 8 days,84 dollars in 11 days,105 dollars in 28 days,0 dollars in 8 days,82 dollars in 11 days,112 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,14,13,,,,1,"if you could win more money than any option by spinning, then I would spin overtime and wait whatever time period it took.",2,,15,3,1,4,1,,,,,,,"on a few spinner it would say 'cents', so I would of course accept any dollar amount offered. But then, when I would go to spin, it would say I won the amount in 'dollars' even though it says cents on the spinner. Not sure if that is an error.",1,40.55160522,-74.46369934,-1
R_3svjDPtfuxXOpDa,Default Response Set,Anonymous,,,128.6.36.177,0,10/26/2015 12:15,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,64 dollars in 8 days,86 dollars in 11 days,109 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,41,35,,,,1,What benefits me the most,1,"Cents vs dollars, directions on what row to choose",READER,3,2,4,1,,,,,,,,1,40.48350525,-74.44319916,-1
R_3hsgqTS9ar1lM73,Default Response Set,Anonymous,,,128.6.37.177,0,10/26/2015 12:14,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,62 dollars in 8 days,86 dollars in 11 days,106 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,,,0,,,,1,How likely it was or me to get more money if I spun the wheel and waited,1,The mismatch between dollars and cents for certain questions ,READER,2,2,3,1,,,,,,,,1,40.55160522,-74.46369934,-1
R_5ok4ZCwAxFABv6F,Default Response Set,Anonymous,,,128.6.36.192,0,10/26/2015 12:20,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,61 dollars in 8 days,87 dollars in 11 days,106 dollars in 28 days,65 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,90,74,58,1,how much and how quickly i will receive payment,2,,Reader,3,1,3,1,,,,,,,,1,40.48350525,-74.44319916,-1
R_2DLE6tosBbfAgu7,Default Response Set,Anonymous,,,128.6.36.249,0,10/26/2015 12:13,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,62 dollars in 8 days,83 dollars in 11 days,102 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,7,,,,1,i would have rather taken the money a little less than the highest possibility of getting more since i would take the money home versus having to wait and possibly having to drive and pick it up later,1,"when it asked me what is the lowest i could win and the answer was ""0"". I thought this option was ruled out and it would have been the lowest real number on the wheel.",20 mins,3,2,4,,,1,,,,,,1,40.48350525,-74.44319916,-1
R_2TRHvoTzd1nEuve,Default Response Set,Anonymous,,,128.6.36.129,0,10/26/2015 12:14,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,60 dollars in 8 days,84 dollars in 11 days,106 dollars in 28 days,65 dollars in 8 days,82 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,80,36,80,1,I chose the one that had the larger amount of money even though I would be receiving them in a later period ,2,,READER,2,2,4,,,,1,,,,No,1,40.48350525,-74.44319916,-1
R_32QjUQjU1SZw9ST,Default Response Set,Anonymous,,,128.6.37.126,0,10/26/2015 12:13,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,64 dollars in 8 days,84 dollars in 11 days,102 dollars in 28 days,0 dollars in 8 days,82 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,50,50,50,1,"Whichever way I thought would make me earn the most money, be it today or many days from now on. I don't need the money right now so even if I get the money on a later date but get the most amount of money possible then that's the choice I made. ",1,"The last part of the study where it asks something like ""which of the two are unlikely: 5 days from now, 15 days from now...etc.""",READER,2,2,3,,,,1,,,,No,1,40.55160522,-74.46369934,-1
R_1LjL9CYo6x3ldz8,Default Response Set,Anonymous,,,128.6.37.241,0,10/26/2015 12:14,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,62 dollars in 8 days,83 dollars in 11 days,110 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,94,72,44,1,Time Value of money; Unit of currency (wheel said 110 cents when they were offering me $20 today- No brainer); Variance/risk of choices on the wheel,2,,READER,3,1,3,,,,1,,,,,1,40.55160522,-74.46369934,-1
R_1C2eKoy8IujdMzO,Default Response Set,Anonymous,,,128.6.36.194,0,10/26/2015 12:17,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,56 dollars in 8 days,87 dollars in 11 days,112 dollars in 28 days,0 dollars in 8 days,82 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,,,,1,"Thought about them, sometimes found mathematical probability of which is worth more to choose",1,Never mind I did not,READER,2,1,3,,,,1,,,,"Study was a bit long, what is the point",1,40.48350525,-74.44319916,-1
R_ewE1DK8JNYYn40d,Default Response Set,Anonymous,,,128.6.36.81,0,10/26/2015 12:20,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,82 dollars in 11 days,105 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,19,18,,,,1,"if the time frame was over 11 days and the amount gaurenteed then was close to the amount I could get today, I chose today. ",2,,READER,2,2,5,,,,1,,,,,1,40.48350525,-74.44319916,-1
R_3kG7w7DqpQ7gRUm,Default Response Set,Anonymous,,,128.6.36.100,0,10/26/2015 12:14,10/26/2015 12:34,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,78 dollars in 11 days,105 dollars in 28 days,57 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,13,7,,,,1,Mitigate the risk of losing money,2,,READER,4,1,4,,,1,,,,,Well done.,1,40.48350525,-74.44319916,-1
R_0vX0H3YteSVoBMx,Default Response Set,Anonymous,,,128.6.36.95,0,10/26/2015 12:20,10/26/2015 12:35,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,64 dollars in 8 days,84 dollars in 11 days,106 dollars in 28 days,57 dollars in 8 days,82 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,57,15,11,1,I chose convienience of getting my money now over small profits of waiting. When the risk was high of winning nothing I played it safe. Better a guaranteed smaller cash prize than nothing at all.,1,"Sometimes the wheel would read in cents but the caption at the bottom would be in dollar. So for example, I may have spun the wheel and it landed on 57 cents but the caption beneath read congrats you won $57 in 11 days. So I was confused if I was risking cents or dollars when choosing between the two columns.",READER,2,2,3,,1,,,,,,,1,40.48350525,-74.44319916,-1
